スクリプトは 2020年10月14日 15時10分06秒
 に開始しました]0;kerberos@world: ~/NAK_workspace/MCMPC_Project/MCMPC/example/CartTypeInvertedPendulumkerberos@world:~/NAK_workspace/MCMPC_Project/MCMPC/example/CartTypeInvertedPendullum$ cat sesman_kerberos_passwd [C[C[C[C[C[1@echo[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[1Pcat[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[K./Inverted_Pendulum 
hoge
#Successful copy of parameters from host to device d_param == 0.100000
|--------Start Simulation Loop--------|InitValues : 0.000000
Function: 0.000000
ID:4769 Cost:2225.721680
ID:4770 Cost:2221.023193
ID:4771 Cost:2276.283203
ID:4772 Cost:2236.342041
ID:4773 Cost:2252.134766
ID:4774 Cost:2223.380127
ID:4775 Cost:2224.669434
ID:4776 Cost:2567.758301
ID:4777 Cost:2299.612061
ID:4778 Cost:2264.865479
ID:4779 Cost:2225.000732
ID:4780 Cost:2225.382080
ID:4781 Cost:2225.059814
ID:4782 Cost:2237.696045
ID:4783 Cost:2222.938721
ID:4784 Cost:2227.308350
ID:4785 Cost:2246.169189
ID:4786 Cost:2747.509521
ID:4787 Cost:2281.314941
ID:4788 Cost:2281.016602
ID:4789 Cost:2251.231689
ID:4790 Cost:2262.209961
ID:4791 Cost:2243.447998
ID:4792 Cost:2228.247803
ID:4793 Cost:2410.568848
ID:4794 Cost:2233.851807
ID:4795 Cost:2221.022949
ID:7132 Cost:2222.645264
ID:7133 Cost:2403.100830
ID:7134 Cost:2259.738525
ID:7135 Cost:2408.066406
ID:7136 Cost:2676.417969
ID:7137 Cost:2236.474365
ID:7138 Cost:2368.343506
ID:7139 Cost:2280.270752
ID:7140 Cost:2231.252686
ID:7141 Cost:2330.702393
ID:7142 Cost:2233.046143
ID:7143 Cost:2293.106934
ID:7144 Cost:2307.419678
ID:7145 Cost:2462.035645
ID:7146 Cost:2263.427490
ID:7147 Cost:2239.908447
ID:7148 Cost:2260.134521
ID:7149 Cost:2524.570312
ID:7150 Cost:2527.612061
ID:7151 Cost:2308.349365
ID:7152 Cost:2222.311768
ID:7153 Cost:2239.527100
ID:7154 Cost:2431.370117
ID:7155 Cost:2672.305664
ID:7156 Cost:2372.395752
ID:7157 Cost:2425.342041
ID:7158 Cost:2303.219971
ID:7159 Cost:2450.551514
ID:7160 Cost:2238.321533
ID:7161 Cost:2229.136475
ID:7162 Cost:2235.115967
ID:7163 Cost:2221.823975
ID:4500 Cost:2332.373291
ID:4501 Cost:2616.268799
ID:4502 Cost:2224.899414
ID:4503 Cost:2316.774658
ID:4504 Cost:2351.193604
ID:4505 Cost:2479.637939
ID:4506 Cost:2643.430176
ID:4507 Cost:2221.549072
ID:4508 Cost:2222.997803
ID:4509 Cost:2357.454346
ID:4510 Cost:2241.989502
ID:4511 Cost:2238.573975
ID:4512 Cost:2222.891357
ID:4513 Cost:2227.658447
ID:4514 Cost:2243.264404
ID:4515 Cost:2228.578369
ID:4516 Cost:2447.029785
ID:4517 Cost:2459.058350
ID:4518 Cost:2427.089600
ID:4519 Cost:3194.922363
ID:4520 Cost:2334.572510
ID:4521 Cost:2221.019775
ID:4522 Cost:2331.827393
ID:4523 Cost:2235.806396
ID:4524 Cost:2479.330811
ID:4525 Cost:2432.031006
ID:4526 Cost:2312.367676
ID:4527 Cost:2231.405518
ID:4528 Cost:2230.349365
ID:4529 Cost:2490.036621
ID:4530 Cost:2250.637451
ID:4531 Cost:2225.906006
ID:2100 Cost:2263.772217
ID:2101 Cost:2240.822998
ID:2102 Cost:2260.278076
ID:2103 Cost:2221.155762
ID:2104 Cost:2674.502441
ID:2105 Cost:2240.274658
ID:2106 Cost:2484.768066
ID:2107 Cost:2266.758789
ID:2108 Cost:2234.838623
ID:2109 Cost:2572.143311
ID:2110 Cost:2223.473145
ID:2111 Cost:2402.980713
ID:2112 Cost:2341.221436
ID:2113 Cost:2436.826416
ID:2114 Cost:2251.795654
ID:2115 Cost:2239.168701
ID:2116 Cost:2230.907471
ID:2117 Cost:2244.802490
ID:2118 Cost:2448.096436
ID:2119 Cost:2564.821777
ID:2120 Cost:2323.218018
ID:2121 Cost:2228.392822
ID:2122 Cost:2225.265869
ID:2123 Cost:2547.549072
ID:2124 Cost:2343.568604
ID:2125 Cost:2251.659912
ID:2126 Cost:2222.021240
ID:2127 Cost:2288.707031
ID:2128 Cost:2227.137451
ID:2129 Cost:2357.698486
ID:2130 Cost:2226.782471
ID:2131 Cost:2928.269775
ID:2132 Cost:2395.614014
ID:2133 Cost:2884.879639
ID:2134 Cost:2257.981201
ID:2135 Cost:2510.725830
ID:2136 Cost:2222.119873
ID:2137 Cost:2273.031494
ID:2138 Cost:2247.108643
ID:2139 Cost:2246.641846
ID:2140 Cost:2222.080811
ID:2141 Cost:2229.623291
ID:2142 Cost:2284.757324
ID:2143 Cost:2306.233887
ID:2144 Cost:2224.033936
ID:2145 Cost:2221.861572
ID:2146 Cost:2228.805908
ID:2147 Cost:2269.406494
ID:2148 Cost:2221.164795
ID:2149 Cost:2262.559570
ID:2150 Cost:2237.535400
ID:2151 Cost:2221.448975
ID:2152 Cost:2486.557373
ID:2153 Cost:2251.356445
ID:2154 Cost:2270.923584
ID:2155 Cost:2361.913818
ID:2156 Cost:2285.254639
ID:2157 Cost:2226.182861
ID:2158 Cost:2229.714600
ID:2159 Cost:2382.533691
ID:2160 Cost:2243.343506
ID:2161 Cost:2415.981445
ID:2162 Cost:2245.847412
ID:2163 Cost:2221.506348
ID:8532 Cost:2223.339600
ID:8533 Cost:2251.432129
ID:8534 Cost:2432.497803
ID:8535 Cost:2402.769043
ID:8536 Cost:2224.706299
ID:8537 Cost:2221.031250
ID:8538 Cost:2231.412354
ID:8539 Cost:2239.086670
ID:8540 Cost:2229.624756
ID:8541 Cost:2456.364258
ID:8542 Cost:2238.490479
ID:8543 Cost:2221.071777
ID:8544 Cost:2473.610840
ID:8545 Cost:2439.037842
ID:8546 Cost:2412.233887
ID:8547 Cost:2417.555908
ID:8548 Cost:2221.902100
ID:8549 Cost:2223.561768
ID:8550 Cost:2711.083496
ID:8551 Cost:2690.876221
ID:8552 Cost:2226.828369
ID:8553 Cost:2434.580078
ID:8554 Cost:2416.591309
ID:8555 Cost:2227.633789
ID:8556 Cost:2402.065186
ID:8557 Cost:2225.900635
ID:8558 Cost:2389.794189
ID:8559 Cost:2221.678955
ID:8560 Cost:2551.318115
ID:8561 Cost:2239.491455
ID:8562 Cost:2225.577393
ID:8563 Cost:2239.174072
ID:9332 Cost:2284.838135
ID:9333 Cost:2438.828369
ID:9334 Cost:2340.120605
ID:9335 Cost:2263.902100
ID:9336 Cost:2223.904053
ID:9337 Cost:2331.089600
ID:9338 Cost:2256.447998
ID:9339 Cost:2221.017822
ID:9340 Cost:2225.326416
ID:9341 Cost:2250.585693
ID:9342 Cost:2250.949463
ID:9343 Cost:2361.391357
ID:9344 Cost:2248.586670
ID:9345 Cost:2227.931885
ID:9346 Cost:2581.484619
ID:9347 Cost:2336.132080
ID:9348 Cost:2221.226562
ID:9349 Cost:2291.872314
ID:9350 Cost:2276.340088
ID:9351 Cost:2611.037598
ID:9352 Cost:2226.920166
ID:9353 Cost:2235.484619
ID:9354 Cost:2261.645752
ID:9355 Cost:2221.085205
ID:9356 Cost:2221.102783
ID:9357 Cost:2329.489990
ID:9358 Cost:2243.936768
ID:9359 Cost:2221.224365
ID:9360 Cost:2492.456299
ID:9361 Cost:2432.689697
ID:9362 Cost:2242.545166
ID:9363 Cost:2257.069092
ID:6964 Cost:2424.489746
ID:6965 Cost:2305.167236
ID:6966 Cost:2345.078857
ID:6967 Cost:2486.892090
ID:6968 Cost:2254.201904
ID:6969 Cost:2265.659912
ID:6970 Cost:2727.114990
ID:6971 Cost:2681.779541
ID:6972 Cost:2227.710205
ID:6973 Cost:2236.888916
ID:6974 Cost:2225.503662
ID:6975 Cost:2236.159912
ID:6976 Cost:2228.368408
ID:6977 Cost:2379.001465
ID:6978 Cost:2223.013428
ID:6979 Cost:2245.052490
ID:6980 Cost:2241.688721
ID:6981 Cost:2235.994873
ID:6982 Cost:2226.766846
ID:6983 Cost:2439.724365
ID:6984 Cost:2243.638428
ID:6985 Cost:2257.350830
ID:6986 Cost:2488.510498
ID:6987 Cost:2239.390381
ID:6988 Cost:2982.252686
ID:6989 Cost:2401.706299
ID:6990 Cost:2252.381836
ID:6991 Cost:2307.473389
ID:6992 Cost:2361.239014
ID:6993 Cost:2295.518555
ID:6994 Cost:2290.652100
ID:6995 Cost:2296.508057
ID:9364 Cost:2224.373779
ID:9365 Cost:2339.865967
ID:9366 Cost:2550.686035
ID:9367 Cost:2221.068604
ID:9368 Cost:2226.024658
ID:9369 Cost:2260.671631
ID:9370 Cost:2240.684326
ID:9371 Cost:2384.008301
ID:9372 Cost:2400.424805
ID:9373 Cost:2223.275146
ID:9374 Cost:2225.721436
ID:9375 Cost:2376.098633
ID:9376 Cost:2337.326904
ID:9377 Cost:2319.126709
ID:9378 Cost:2265.332764
ID:9379 Cost:2326.988281
ID:9380 Cost:2273.217529
ID:9381 Cost:2251.967285
ID:9382 Cost:2895.514648
ID:9383 Cost:2437.914795
ID:9384 Cost:2602.221924
ID:9385 Cost:2221.084717
ID:9386 Cost:2407.446533
ID:9387 Cost:2390.209229
ID:9388 Cost:3051.393311
ID:9389 Cost:2260.987061
ID:9390 Cost:2226.504639
ID:9391 Cost:2235.476318
ID:9392 Cost:2234.286377
ID:9393 Cost:2408.170410
ID:9394 Cost:2222.889648
ID:9395 Cost:2407.492432
ID:2496 Cost:2231.468994
ID:2497 Cost:2256.458984
ID:2498 Cost:2245.604736
ID:2499 Cost:2572.438721
ID:96 Cost:2244.857178
ID:97 Cost:2235.619873
ID:98 Cost:2511.620361
ID:99 Cost:2222.447021
ID:1964 Cost:2243.750244
ID:1965 Cost:2231.665771
ID:1966 Cost:2222.973389
ID:1967 Cost:2308.137939
ID:1968 Cost:2222.891846
ID:1969 Cost:2675.017334
ID:1970 Cost:2283.946289
ID:1971 Cost:2425.504883
ID:1972 Cost:2321.874756
ID:1973 Cost:2603.207764
ID:1974 Cost:2264.403564
ID:1975 Cost:2270.241455
ID:1976 Cost:2224.740479
ID:1977 Cost:2810.083496
ID:1978 Cost:2228.311279
ID:1979 Cost:2339.121338
ID:1980 Cost:2374.965088
ID:1981 Cost:2221.031006
ID:1982 Cost:2295.250000
ID:1983 Cost:2237.721924
ID:1984 Cost:2303.135498
ID:1985 Cost:2232.288818
ID:1986 Cost:2476.315918
ID:1987 Cost:2273.977295
ID:1988 Cost:2236.093018
ID:1989 Cost:2245.760498
ID:1990 Cost:2244.907959
ID:1991 Cost:2332.619385
ID:1992 Cost:2472.658691
ID:1993 Cost:2321.768555
ID:1994 Cost:3038.875000
ID:1995 Cost:2482.382568
ID:8232 Cost:2294.506592
ID:8233 Cost:2227.245850
ID:8234 Cost:2277.218994
ID:8235 Cost:2445.156494
ID:8236 Cost:2334.642822
ID:8237 Cost:2365.633545
ID:8238 Cost:2255.923828
ID:8239 Cost:2303.366943
ID:8240 Cost:2229.199951
ID:8241 Cost:2221.142334
ID:8242 Cost:2222.818115
ID:8243 Cost:2243.605713
ID:8244 Cost:2237.684326
ID:8245 Cost:2372.997803
ID:8246 Cost:2221.023438
ID:8247 Cost:2224.221436
ID:8248 Cost:2221.093994
ID:8249 Cost:2277.870117
ID:8250 Cost:2242.489014
ID:8251 Cost:2223.361572
ID:8252 Cost:2246.603760
ID:8253 Cost:2247.436768
ID:8254 Cost:2241.053955
ID:8255 Cost:2336.409424
ID:8256 Cost:2221.313721
ID:8257 Cost:2221.204834
ID:8258 Cost:2278.561768
ID:8259 Cost:2310.701660
ID:8260 Cost:2356.215088
ID:8261 Cost:2221.120605
ID:8262 Cost:2249.132080
ID:8263 Cost:2221.023193
ID:3400 Cost:2265.354248
ID:3401 Cost:2468.538086
ID:3402 Cost:2239.444092
ID:3403 Cost:2276.514404
ID:3404 Cost:2321.850830
ID:3405 Cost:2423.219971
ID:3406 Cost:2400.610352
ID:3407 Cost:2701.895752
ID:3408 Cost:2234.947021
ID:3409 Cost:2467.636719
ID:3410 Cost:2655.492920
ID:3411 Cost:2244.716064
ID:3412 Cost:2231.534424
ID:3413 Cost:2556.022705
ID:3414 Cost:2237.388428
ID:3415 Cost:2272.940430
ID:3416 Cost:2248.228760
ID:3417 Cost:2279.174561
ID:3418 Cost:2253.648438
ID:3419 Cost:2758.464844
ID:3420 Cost:2250.876221
ID:3421 Cost:2229.074463
ID:3422 Cost:2481.404297
ID:3423 Cost:2244.522217
ID:3424 Cost:2414.988281
ID:3425 Cost:2272.265869
ID:3426 Cost:2716.144775
ID:3427 Cost:2276.773438
ID:3428 Cost:2245.603271
ID:3429 Cost:2352.327637
ID:3430 Cost:2371.877686
ID:3431 Cost:2345.705322
ID:5864 Cost:2318.125244
ID:5865 Cost:2223.609131
ID:5866 Cost:2245.401123
ID:5867 Cost:2260.375732
ID:5868 Cost:2265.163818
ID:5869 Cost:2362.172363
ID:5870 Cost:2225.267822
ID:5871 Cost:2230.273193
ID:5872 Cost:2719.727295
ID:5873 Cost:2296.078125
ID:5874 Cost:2252.538818
ID:5875 Cost:2236.531982
ID:5876 Cost:2256.862549
ID:5877 Cost:2283.192871
ID:5878 Cost:2413.208252
ID:5879 Cost:2314.867920
ID:5880 Cost:2231.130615
ID:5881 Cost:2232.080322
ID:5882 Cost:2294.473633
ID:5883 Cost:2223.057861
ID:5884 Cost:2490.390869
ID:5885 Cost:2221.828857
ID:5886 Cost:2232.264893
ID:5887 Cost:2602.661621
ID:5888 Cost:2233.496826
ID:5889 Cost:2224.218506
ID:5890 Cost:2693.113281
ID:5891 Cost:2245.139404
ID:5892 Cost:2280.159668
ID:5893 Cost:2266.861084
ID:5894 Cost:2243.838623
ID:5895 Cost:2222.786865
ID:1000 Cost:2234.156006
ID:1001 Cost:2247.141357
ID:1002 Cost:2320.386475
ID:1003 Cost:2533.154541
ID:1004 Cost:2301.377441
ID:1005 Cost:2382.568359
ID:1006 Cost:2616.796143
ID:1007 Cost:2233.316650
ID:1008 Cost:2221.932373
ID:1009 Cost:2246.972900
ID:1010 Cost:2221.597900
ID:1011 Cost:2321.885498
ID:1012 Cost:2230.918701
ID:1013 Cost:2369.069580
ID:1014 Cost:2223.182373
ID:1015 Cost:2330.234619
ID:1016 Cost:2227.010498
ID:1017 Cost:2602.743896
ID:1018 Cost:2234.926025
ID:1019 Cost:2504.116211
ID:1020 Cost:2221.020752
ID:1021 Cost:2425.073486
ID:1022 Cost:2263.598877
ID:1023 Cost:2246.971924
ID:1024 Cost:2221.628418
ID:1025 Cost:2512.900391
ID:1026 Cost:2241.763428
ID:1027 Cost:2394.118896
ID:1028 Cost:2329.647217
ID:1029 Cost:2391.031738
ID:1030 Cost:2241.004639
ID:1031 Cost:2480.884521
ID:1032 Cost:2238.758545
ID:1033 Cost:2531.526611
ID:1034 Cost:2284.922363
ID:1035 Cost:2358.799072
ID:1036 Cost:2222.628906
ID:1037 Cost:2224.093750
ID:1038 Cost:2719.752930
ID:1039 Cost:2295.559326
ID:1040 Cost:2225.672607
ID:1041 Cost:2281.884521
ID:1042 Cost:2288.492188
ID:1043 Cost:2278.392822
ID:1044 Cost:2348.143799
ID:1045 Cost:2328.501709
ID:1046 Cost:2314.614014
ID:1047 Cost:2222.921875
ID:1048 Cost:2231.398682
ID:1049 Cost:2244.333008
ID:1050 Cost:2221.126709
ID:1051 Cost:2334.864014
ID:1052 Cost:2379.793213
ID:1053 Cost:2221.763428
ID:1054 Cost:2223.325928
ID:1055 Cost:2489.548340
ID:1056 Cost:2225.122803
ID:1057 Cost:2298.410889
ID:1058 Cost:2262.331299
ID:1059 Cost:2222.549561
ID:1060 Cost:2300.439209
ID:1061 Cost:2228.329346
ID:1062 Cost:2257.437500
ID:1063 Cost:2221.229736
ID:8264 Cost:2367.722168
ID:8265 Cost:2237.009033
ID:8266 Cost:2252.953857
ID:8267 Cost:2222.913574
ID:8268 Cost:2227.126709
ID:8269 Cost:2282.943359
ID:8270 Cost:2410.854248
ID:8271 Cost:2479.784912
ID:8272 Cost:2245.521729
ID:8273 Cost:2246.557373
ID:8274 Cost:2252.343018
ID:8275 Cost:2561.132568
ID:8276 Cost:2250.569824
ID:8277 Cost:2321.900146
ID:8278 Cost:2339.418213
ID:8279 Cost:2224.465576
ID:8280 Cost:2359.252686
ID:8281 Cost:2364.664307
ID:8282 Cost:2405.924072
ID:8283 Cost:2225.515137
ID:8284 Cost:2296.663574
ID:8285 Cost:2223.106201
ID:8286 Cost:2221.151611
ID:8287 Cost:2264.029053
ID:8288 Cost:2313.281982
ID:8289 Cost:2273.483643
ID:8290 Cost:2221.102295
ID:8291 Cost:2240.244873
ID:8292 Cost:2408.645264
ID:8293 Cost:2221.677002
ID:8294 Cost:2263.696533
ID:8295 Cost:2332.847168
ID:8700 Cost:2245.108643
ID:8701 Cost:2235.972412
ID:8702 Cost:2248.941162
ID:8703 Cost:2565.918213
ID:8704 Cost:2246.120850
ID:8705 Cost:2237.046631
ID:8706 Cost:2490.957031
ID:8707 Cost:2273.556885
ID:8708 Cost:2251.099365
ID:8709 Cost:2233.398682
ID:8710 Cost:2225.829346
ID:8711 Cost:2247.364014
ID:8712 Cost:2434.035889
ID:8713 Cost:2254.102295
ID:8714 Cost:2262.009033
ID:8715 Cost:2804.516357
ID:8716 Cost:2252.693848
ID:8717 Cost:2243.678955
ID:8718 Cost:2221.791260
ID:8719 Cost:2418.093018
ID:8720 Cost:2298.339600
ID:8721 Cost:2322.068115
ID:8722 Cost:2257.204834
ID:8723 Cost:2371.850830
ID:8724 Cost:2430.605469
ID:8725 Cost:2239.382568
ID:8726 Cost:2234.546631
ID:8727 Cost:2331.016357
ID:8728 Cost:2304.784912
ID:8729 Cost:2400.783936
